age,balance,marital,job,education,housing,loan,month,day,campaign,duration,deposit
40,0,2,5,0,0,0,0,6,2,121,1
27,241,0,1,0,1,1,8,26,1,889,1
32,243,0,2,0,0,1,0,6,1,144,1
42,233,0,7,1,1,0,8,5,1,446,1
43,43,0,2,0,0,0,0,18,1,199,1
53,290,0,10,1,1,1,2,24,3,303,1
30,101,1,2,0,0,0,5,19,2,85,1
53,1151,2,0,0,0,0,0,5,1,412,1
53,45,2,1,0,1,0,0,28,6,171,1
57,1410,0,3,1,0,0,2,10,1,185,1
33,1234,0,1,0,1,0,5,9,1,61,1
38,2767,0,1,0,0,0,5,21,2,711,1
33,5969,1,11,3,1,0,10,30,1,110,1
42,-272,2,3,0,1,0,2,8,1,186,1
32,1036,1,5,0,0,1,0,30,2,62,1
42,9324,0,1,0,1,0,3,27,4,67,1
41,1043,0,1,0,0,1,0,14,1,225,1
35,1473,0,1,1,0,0,0,12,3,84,1
48,183,0,7,0,0,0,1,3,9,203,1
24,86,1,3,0,1,0,1,2,2,1075,1
59,0,0,5,0,0,0,0,20,4,217,1
45,2388,0,5,2,1,0,3,11,2,317,1
39,160,2,0,0,0,0,3,5,1,156,1
46,385,0,3,1,0,0,0,29,4,52,1
38,4,0,7,1,0,0,2,16,1,158,1
30,119,1,3,1,1,0,7,28,1,430,1
52,0,0,1,1,1,1,3,5,1,409,1
42,742,2,3,1,0,0,0,5,3,58,1
46,0,2,10,0,1,0,3,10,1,6,1
33,1724,1,3,1,1,0,8,3,6,252,1
52,0,0,4,0,1,0,3,22,5,351,1
49,503,0,10,1,0,0,8,6,4,310,1
59,68,1,3,1,0,0,0,28,2,176,1
58,5914,2,3,2,1,0,1,17,4,69,1
26,192,1,1,1,0,0,0,15,1,477,1
41,15,0,3,1,1,0,1,20,5,13,1
41,2157,0,5,0,0,0,0,14,2,154,1
39,3494,0,1,0,0,0,5,19,1,139,1
27,275,0,8,2,0,0,0,14,2,196,1
47,318,0,10,0,1,0,5,21,1,83,1
52,350,0,4,1,1,1,2,9,1,156,1
37,588,0,1,0,0,0,3,14,4,65,1
38,2008,0,5,0,0,0,5,18,1,354,1
42,35,1,1,1,0,1,5,17,1,38,1
41,2152,0,1,0,1,0,11,30,1,134,1
46,122,0,7,0,1,0,8,6,2,1047,1
40,160,2,2,0,1,0,2,14,3,123,1
41,1934,1,11,0,0,0,5,21,2,162,1
60,0,0,4,1,0,0,0,13,4,34,1
59,613,0,4,3,1,0,3,19,2,75,1
59,574,0,4,2,1,0,3,18,6,197,1
28,0,1,5,2,0,1,1,3,4,380,1
45,341,1,0,0,0,1,0,5,2,77,1
31,158,2,5,2,0,0,0,28,1,157,1
31,1489,1,6,1,0,0,8,3,1,678,1
46,2911,0,9,3,1,0,2,7,9,41,1
51,1178,0,10,0,1,0,3,6,2,530,1
37,96,0,0,0,1,0,8,5,1,102,1
40,4157,0,2,0,0,0,0,15,1,735,1
31,-575,1,5,0,0,0,1,2,9,153,1
38,3419,0,5,2,0,0,1,20,5,324,1
39,1104,1,1,0,1,0,5,20,2,333,1
29,57,0,2,0,0,0,2,21,9,342,1
65,343,0,4,2,1,0,8,5,2,159,1
26,-326,1,0,0,0,0,0,19,3,128,1
44,0,0,0,0,1,0,2,31,1,209,1
27,3104,1,3,1,0,0,0,28,2,160,1
35,648,0,3,1,1,0,2,30,2,674,1
36,10041,1,0,0,0,0,5,20,2,91,1
36,-508,1,3,1,0,0,10,17,2,832,1
24,327,1,5,0,0,0,0,28,2,333,1
33,1150,1,3,1,0,0,0,12,2,109,1
53,1074,1,3,1,0,0,0,15,2,523,1
45,27,0,2,0,0,1,2,31,2,43,1
37,3720,0,1,0,0,0,7,28,1,561,1
60,92,2,5,2,0,0,1,6,3,70,1
30,7845,1,3,1,0,0,1,3,1,59,1
37,157,0,5,2,0,0,0,30,8,833,1
34,428,0,6,0,0,0,10,7,2,221,1
28,0,0,5,0,0,0,0,15,4,6,1
44,54,1,1,0,1,1,3,19,2,199,1
34,13,0,3,1,0,0,2,21,1,47,1
70,3230,0,4,2,1,0,5,24,1,112,1
38,1637,1,3,1,1,1,3,5,1,231,1
32,6981,1,0,0,0,0,1,2,1,154,1
39,1,0,7,1,0,1,0,29,1,102,1
38,631,2,1,0,0,0,3,25,2,343,1
36,7296,2,8,1,0,0,3,18,6,108,1
32,3014,1,5,1,0,0,0,7,2,291,1
34,920,1,1,0,0,0,4,29,1,250,1
49,735,0,3,1,0,0,0,13,3,50,1
45,1300,0,3,1,1,0,2,30,3,135,1
24,541,0,0,0,0,0,1,5,4,622,1
47,0,0,3,1,1,0,3,19,2,213,1
36,1257,0,3,1,1,0,8,8,9,108,1
25,4522,0,2,0,0,0,0,18,4,177,1
30,585,1,0,0,1,1,8,2,6,7,1
29,150,1,6,1,0,0,0,5,1,165,1
27,202,0,2,0,0,0,2,8,2,212,1
57,2137,0,0,0,1,0,2,8,7,132,1
38,2674,2,10,0,0,0,1,19,2,163,1
43,625,0,5,0,0,0,11,30,1,175,1
35,73,1,3,0,0,0,0,28,2,79,1
38,2656,0,3,1,1,0,2,8,2,230,1
71,3,0,4,0,1,0,3,13,3,1175,1
36,0,0,5,0,1,0,2,15,1,794,1
40,95,0,5,0,1,1,1,20,4,61,1
50,106,0,5,2,1,0,3,12,2,460,1
31,477,0,3,1,0,0,5,21,5,77,1
33,1529,2,2,0,0,0,5,18,1,41,1
57,28,0,1,0,0,0,0,8,1,163,1
32,1743,1,2,1,0,0,10,1,1,1156,1
52,924,0,5,2,1,0,3,21,4,93,1
30,457,1,0,0,1,0,10,27,2,90,1
40,0,0,0,0,0,0,8,3,1,561,1
50,736,0,0,0,0,0,0,14,1,74,1
32,0,0,3,1,1,0,3,29,2,183,1
36,787,1,0,0,1,0,1,17,1,92,1
60,-396,0,0,0,0,0,0,11,1,443,1
48,1573,0,2,0,1,0,3,5,1,165,1
72,0,0,4,2,1,0,6,29,2,215,1
46,524,0,5,0,0,0,0,5,7,15,1
45,1558,0,5,2,0,0,0,6,1,179,1
50,159,0,0,0,0,0,0,7,2,216,1
29,53,0,3,1,0,0,2,31,17,27,1
40,838,1,3,3,0,0,0,12,3,619,1
49,3144,0,1,0,1,0,2,31,2,349,1
42,737,0,2,0,0,0,0,14,2,762,1
43,4056,0,1,0,1,0,0,4,6,13,1
36,162,0,0,0,0,1,10,20,2,340,1
37,0,0,1,2,0,0,0,6,4,76,1
59,217,2,4,2,0,0,0,26,3,574,1
75,3324,0,4,2,1,0,8,2,1,149,1
53,2895,0,3,0,0,0,0,29,1,74,1
53,0,0,3,1,0,0,2,14,3,85,1
57,11254,0,4,1,1,0,2,30,2,229,1
30,-280,0,1,0,0,0,10,17,2,609,1
44,808,0,2,0,0,0,1,2,2,67,1
51,0,0,5,2,1,0,1,9,2,166,1
30,246,0,5,0,0,0,5,18,2,166,1
42,-972,0,5,0,0,0,0,29,1,146,1
48,750,0,5,0,1,0,8,5,2,85,1
40,2430,0,6,1,1,0,3,24,2,87,1
36,-179,0,1,0,0,0,2,17,1,144,1
40,1412,0,0,0,1,0,2,31,3,48,1
47,-1531,0,8,0,0,0,2,31,8,156,1
39,51,0,3,1,1,0,3,20,2,140,1
41,88,0,2,3,0,0,0,11,1,105,1
42,-209,0,8,2,1,1,3,11,2,90,1
50,799,1,8,0,1,0,7,28,1,63,1
58,4048,0,4,1,1,1,2,15,5,270,1
70,1310,0,4,0,1,0,4,15,1,634,1
29,573,1,3,1,0,1,1,16,4,190,1
56,6798,0,3,1,0,0,5,17,1,250,1
32,1214,0,10,1,1,0,3,11,2,104,1
39,75,1,1,3,1,0,1,6,1,26,1
33,387,2,3,1,1,0,8,6,5,17,1
47,2246,0,1,0,0,0,2,10,1,330,1
39,3,2,5,2,1,1,2,1,1,625,1
34,883,0,1,0,1,0,3,14,3,163,1
36,1503,0,5,2,1,0,5,19,1,138,1
40,-322,0,5,2,0,1,0,6,1,144,1
34,1301,0,1,2,1,0,8,2,1,56,1
54,950,0,5,2,0,0,0,15,2,285,1
36,2326,0,3,1,0,0,5,20,5,7,1
34,-78,0,5,2,0,0,0,9,1,198,1
50,2405,2,0,0,0,0,0,6,1,114,1
48,113,2,1,1,1,1,2,22,1,38,1
35,4564,0,2,1,1,0,3,18,6,45,1
33,387,0,2,0,0,0,10,7,2,327,1
42,1865,0,1,0,0,0,0,15,1,164,1
31,4105,1,1,0,1,0,10,30,1,264,1
54,258,0,5,2,1,0,0,25,1,86,1
55,19,0,3,2,0,0,0,16,3,56,1
30,3773,1,3,1,0,0,8,9,4,75,1
30,1808,0,2,0,0,0,0,18,2,83,1
59,1304,2,3,1,1,0,1,18,1,220,1
50,3702,1,0,0,1,0,4,16,5,109,1
59,163,0,4,0,1,0,2,24,1,464,1
27,-151,1,2,0,1,0,2,8,2,283,1
25,1602,1,3,1,0,0,0,26,1,154,1
37,1314,0,0,0,0,0,0,22,1,74,1
36,84,0,1,0,0,0,0,20,1,67,1
56,1906,0,4,2,1,1,1,19,9,45,1
52,291,0,3,1,1,0,3,21,3,150,1
36,223,2,2,0,0,1,0,11,1,80,1
30,207,0,1,0,0,0,0,23,2,72,1
31,518,1,3,1,0,0,0,18,1,399,1
55,241,0,4,0,0,0,1,20,6,14,1
28,-126,1,0,0,1,1,2,8,4,360,1
44,421,1,3,0,1,1,3,5,1,307,1
28,38,1,5,0,0,0,0,23,1,31,1
25,800,1,1,1,0,0,0,13,4,151,1
39,32,2,0,0,1,1,1,20,10,8,1
32,1477,0,3,0,0,0,5,18,1,111,1
42,160,0,5,0,0,1,1,26,1,190,1
31,4415,1,5,0,0,0,1,2,1,329,1
38,-397,2,1,0,0,1,2,21,9,91,1
30,590,0,0,0,1,0,3,11,3,443,1
50,778,0,1,0,1,0,2,23,1,16,1
50,19,0,3,1,1,1,2,23,1,205,1
47,0,0,6,0,1,0,5,18,2,81,1
29,-28,0,5,0,0,0,0,12,1,393,1
34,3119,0,7,0,0,0,0,21,4,250,1
54,122,0,3,1,0,0,2,22,3,126,1
43,0,0,0,0,1,0,1,20,12,804,1
47,4157,0,5,2,1,0,1,11,3,90,1
55,102,0,4,0,0,0,0,7,1,74,1
35,437,0,2,0,0,0,0,26,1,240,1
32,1,0,5,0,0,0,5,18,3,77,1
49,-354,0,5,2,1,1,2,7,1,455,1
39,1234,1,3,1,1,0,2,29,4,64,1
32,901,0,1,0,0,0,0,21,3,102,1
49,247,0,5,2,1,1,2,22,1,283,1
32,180,1,5,2,0,0,0,13,1,804,1
47,274,0,3,1,1,1,8,4,2,313,1
42,92,1,5,2,1,0,2,30,2,86,1
52,813,0,0,2,1,1,3,5,2,113,1
31,1170,1,1,0,0,0,1,2,2,120,1
52,-183,2,5,2,0,0,0,6,1,145,1
38,0,0,3,1,1,0,3,28,18,77,1
53,136,0,5,0,0,0,0,15,1,99,1
40,103,0,1,1,0,0,0,8,2,135,1
31,23,0,0,0,1,0,3,28,7,322,1
53,2242,0,1,3,1,0,2,10,14,154,1
46,137,0,5,0,1,0,1,20,3,252,1
49,1047,0,0,0,1,0,3,8,4,133,1
34,5731,1,1,0,0,0,2,21,3,101,1
63,2707,0,7,1,1,0,5,16,4,57,1
41,-329,0,1,0,1,0,8,5,8,13,1
55,158,0,5,2,0,0,0,15,18,176,1
29,219,1,7,1,0,0,0,18,2,76,1
47,2775,0,5,0,1,0,0,14,1,262,1
37,461,0,5,2,0,0,0,30,2,272,1
38,145,1,1,0,0,0,0,27,2,109,1
29,309,1,1,0,0,0,0,13,1,214,1
41,733,0,3,2,0,0,0,7,1,69,1
53,8417,0,1,0,0,0,0,14,1,435,1
40,1400,1,4,0,1,0,1,20,7,20,1
56,72,2,2,0,0,1,0,7,1,263,1
34,0,1,3,1,0,0,0,21,1,759,1
28,9710,1,3,1,1,0,4,14,2,786,1
41,1377,0,10,3,0,0,0,15,4,111,1
32,881,0,6,3,1,0,8,9,5,79,1
51,0,0,5,0,0,0,0,5,2,173,1
33,285,0,5,0,1,1,2,3,1,267,1
34,550,1,5,0,0,0,10,20,3,90,1
26,285,0,6,0,0,0,0,6,2,265,1
31,-360,0,1,0,0,0,0,27,2,93,1
39,0,0,7,0,1,0,5,21,7,108,1
50,72,0,3,1,1,0,3,22,13,171,1
33,930,0,2,0,1,1,2,24,2,149,1
44,717,0,1,1,1,0,1,3,2,150,1
38,67,0,5,0,1,0,7,28,1,74,1
33,6227,0,5,0,0,0,0,23,2,76,1
32,5252,1,5,0,0,0,0,21,2,1162,1
33,561,1,3,1,1,0,10,7,1,104,1
55,1393,0,1,3,0,1,5,21,5,55,1
27,-330,0,5,0,0,1,0,14,1,88,1
39,3261,2,3,1,0,0,1,9,17,150,1
21,361,1,2,0,1,0,1,5,1,329,1
57,807,0,5,3,0,0,0,6,2,211,1
29,2305,0,10,1,1,0,0,27,2,82,1
45,-11,1,0,0,0,0,0,5,1,247,1
46,2223,1,3,1,1,0,1,12,3,67,1
47,29,0,0,0,1,1,3,22,8,150,1
44,1308,1,5,2,1,1,1,19,1,161,1
43,1337,1,10,2,0,1,5,20,2,632,1
44,17361,0,3,1,1,0,1,18,1,476,1
52,6,0,4,2,1,0,3,22,2,82,1
33,370,2,1,0,0,0,3,11,4,145,1
27,8,0,1,1,0,1,0,18,1,398,1
43,666,2,3,1,1,0,3,13,3,160,1
29,0,0,0,0,0,0,0,9,1,121,1
43,1336,0,3,1,0,1,0,27,2,82,1
34,17672,0,5,1,1,0,5,20,1,548,1
30,35,1,3,1,1,0,2,30,4,185,1
56,705,0,3,1,1,0,5,19,2,164,1
46,2087,2,0,0,1,0,1,1,1,111,1
42,4466,0,1,0,1,0,5,17,2,158,1
51,844,0,5,2,0,0,0,29,3,184,1
30,321,0,5,0,0,0,5,20,2,738,1
41,2781,0,3,1,0,0,3,12,2,95,1
57,34,0,4,1,1,1,7,28,1,139,1
36,29,0,5,0,0,1,2,31,1,345,1
47,2443,1,5,3,1,0,1,18,1,422,1
37,3975,2,0,0,0,0,0,11,2,163,1
33,256,0,1,0,0,0,5,18,1,76,1
49,696,2,3,1,0,0,1,2,3,310,1
34,63,0,3,1,1,0,5,18,1,83,1
54,316,0,5,2,0,0,0,14,1,240,1
39,-119,0,5,2,1,0,1,17,6,135,1
58,6570,1,4,2,1,0,2,21,3,106,1
36,418,0,5,0,0,1,0,13,2,132,1
46,0,0,3,1,0,0,2,14,2,247,1
31,8784,0,0,0,0,0,0,21,2,63,1
31,1970,1,1,0,1,0,10,17,3,284,1
50,204,2,5,0,0,1,0,14,1,421,1
40,643,0,3,0,0,0,10,17,2,74,1
47,304,0,5,2,0,0,0,12,1,185,1
26,1177,1,3,1,1,0,4,19,1,116,1
29,544,1,1,0,0,0,0,13,1,360,1
38,-498,0,3,1,1,0,3,14,6,85,1
57,0,0,2,0,0,0,0,14,9,16,1
47,209,0,5,2,1,0,3,27,6,77,1
56,665,0,5,3,0,0,1,20,2,109,1
37,310,0,7,1,1,0,11,1,1,76,1
66,2149,0,3,3,0,0,5,30,6,151,1
49,13818,0,6,0,1,0,5,21,1,201,1
31,526,0,9,1,1,0,3,26,13,130,1
30,-218,1,3,1,0,0,3,27,15,13,1
42,419,2,5,2,0,1,0,14,4,96,1
55,517,0,1,0,0,1,8,6,3,47,1
33,61,1,0,0,1,0,2,24,4,286,1
33,0,0,3,1,0,1,0,14,2,83,1
43,514,0,5,0,0,1,10,20,2,34,1
32,365,0,6,0,0,0,7,30,3,210,1
42,480,0,5,2,0,0,1,6,12,288,1
53,717,1,7,3,1,0,2,30,2,594,1
42,24780,0,3,1,1,0,3,6,2,184,1
37,1396,0,0,0,0,0,2,22,2,199,1
31,414,0,2,0,0,0,0,7,1,215,1
57,3100,2,0,0,1,1,2,29,2,165,1
33,0,0,0,0,1,1,8,6,5,214,1
57,1218,0,3,1,0,0,2,18,6,317,1
30,789,2,1,0,0,0,0,12,1,356,1
31,859,0,3,1,0,1,3,4,3,182,1
33,0,0,1,0,1,0,3,25,8,296,1
33,3868,0,5,2,0,0,1,2,1,445,1
53,232,0,3,1,0,0,7,29,1,32,1
38,1686,2,5,0,0,0,1,19,28,9,1
60,29184,0,5,2,1,0,1,15,2,94,1
36,144,1,1,0,1,0,0,26,1,87,1
27,194,1,2,0,0,0,0,16,1,326,1
32,7641,1,7,1,0,1,5,21,10,39,1
45,351,0,5,2,0,0,1,19,1,66,1
28,150,1,3,1,0,0,0,8,1,491,1
57,1532,0,4,2,1,0,8,6,3,286,1
37,1549,0,10,0,0,0,1,20,7,161,1
47,1057,0,3,1,1,0,3,4,2,488,1
35,839,0,3,0,0,0,0,23,3,50,1
32,880,2,5,0,0,1,1,4,1,112,1
41,4464,1,0,0,0,0,2,21,2,1425,1
35,6,0,1,1,0,0,5,18,1,47,1
26,0,1,1,0,1,1,2,30,26,65,1
47,694,2,1,1,0,0,0,11,4,1001,1
36,153,0,5,0,0,0,0,8,1,263,1
46,110,0,3,1,0,1,3,20,5,243,1
30,640,1,3,1,1,0,8,6,4,124,1
44,3060,0,5,0,0,0,5,20,1,113,1
47,2836,2,1,0,1,1,3,14,2,10,1
49,1127,0,5,0,0,1,10,17,2,162,1
55,11,0,1,1,1,0,3,21,2,588,1
56,982,0,5,3,0,1,0,7,2,135,1
28,222,0,2,0,0,0,0,29,23,101,1
34,627,2,0,0,0,0,0,7,2,283,1
55,5010,0,3,1,1,0,5,18,1,530,1
27,468,1,11,3,1,0,8,4,2,270,1
38,155,2,3,1,0,0,1,20,26,25,1
43,2478,0,2,0,0,0,7,28,1,347,1
55,668,2,3,1,1,0,3,28,6,25,1
30,35,0,5,2,0,0,2,11,2,366,1
48,3304,0,5,2,1,0,1,11,3,409,1
30,0,0,5,0,0,0,0,26,1,30,1
58,237,0,8,2,1,0,2,18,3,200,1
39,0,1,9,3,1,0,7,28,1,28,1
35,-54,1,1,0,0,0,0,30,2,70,1
41,0,0,5,0,1,0,1,5,2,85,1
32,240,0,1,1,0,1,2,14,3,86,1
48,759,0,1,0,0,0,2,28,5,84,1
76,992,0,4,3,1,0,4,27,2,139,1
43,1379,0,3,1,0,0,0,27,3,383,1
46,8564,0,9,1,1,0,3,2,2,397,1
59,0,0,4,3,1,0,3,25,4,213,1
29,119,1,3,1,0,0,0,28,2,136,1
31,450,0,1,0,1,1,5,20,2,111,1
36,746,0,0,0,0,0,5,17,3,581,1
46,2032,1,10,2,1,0,2,30,2,424,1
37,636,0,3,1,1,1,1,5,2,338,1
48,-938,0,1,0,0,0,0,7,1,134,1
31,2007,1,3,1,0,0,0,20,1,253,1
39,33,2,5,0,1,0,7,29,4,593,1
39,2887,1,3,3,0,0,0,7,2,42,1
39,1444,0,8,0,1,0,5,19,1,100,1
55,42,0,3,1,0,0,0,11,2,386,1
54,522,0,4,0,1,1,2,14,3,81,1
32,0,0,8,0,1,0,3,21,2,435,1
37,3884,0,5,0,0,0,10,20,5,28,1
36,472,0,2,0,0,0,1,19,1,1017,1
60,2060,0,4,0,1,0,9,26,1,454,1
25,628,1,2,0,1,0,2,8,1,266,1
50,398,0,3,1,1,0,2,30,5,1567,1
59,417,0,4,0,0,0,0,7,2,476,1
58,610,0,6,0,0,0,2,29,2,246,1
49,2585,1,1,1,1,0,1,11,1,64,1
47,321,0,1,0,0,1,2,4,1,111,1
38,0,0,2,2,0,0,5,17,2,960,1
32,4,1,3,1,1,0,7,29,1,181,1
40,29,1,5,3,1,0,2,7,2,118,1
50,892,0,1,0,0,1,0,15,1,234,1
35,0,1,3,1,1,1,3,14,4,370,1
47,1387,0,0,0,0,0,4,14,1,158,1
27,454,1,0,0,1,1,2,15,2,331,1
48,71,1,8,0,1,0,3,28,3,97,1
40,-35,0,5,2,0,0,0,18,3,194,1
35,2251,0,10,0,1,0,3,19,8,151,1
39,2460,0,8,2,1,0,2,11,3,194,1
34,34,0,5,0,1,0,7,30,1,379,1
36,1281,1,0,0,1,0,2,24,2,119,1
56,3021,2,5,2,1,0,1,9,2,419,1
30,141,0,1,1,1,0,7,29,2,166,1
51,500,0,5,0,1,0,0,14,1,471,1
41,1459,0,5,0,1,0,1,5,1,82,1
35,-244,0,0,0,0,1,0,6,1,118,1
53,1356,0,3,1,0,0,5,9,2,371,1
25,-289,1,5,2,0,0,0,13,2,56,1
34,1396,1,3,1,0,0,2,17,1,630,1
29,9,1,2,0,1,1,2,8,2,202,1
33,70,0,2,0,0,0,2,21,3,333,1
43,877,0,0,0,0,0,8,2,1,135,1
47,113,0,5,2,0,0,0,13,1,276,1
35,368,1,0,0,0,0,0,16,3,218,1
49,89,0,7,0,0,0,0,12,1,351,1
41,450,0,2,2,0,0,0,14,2,374,1
49,463,0,2,3,0,0,2,15,2,541,1
44,1397,0,5,0,1,0,5,20,1,326,1
32,310,1,2,0,0,0,0,6,1,144,1
27,270,1,10,1,0,0,0,27,2,470,1
53,65,0,1,0,1,0,5,25,1,99,1
55,865,0,0,0,0,0,2,8,1,105,1
60,7,0,4,0,1,1,3,18,5,87,1
27,145,1,3,0,0,0,0,5,4,121,1
58,327,0,10,1,1,1,2,14,2,145,1
42,429,0,5,0,0,0,0,18,1,110,1
31,1167,0,2,0,0,1,5,20,1,279,1
30,2995,1,3,1,0,0,5,18,1,329,1
32,974,1,3,1,0,0,1,3,1,228,1
56,784,0,10,0,1,1,2,30,2,149,1
57,316,2,4,0,1,0,7,28,2,935,1
57,0,0,3,1,0,0,5,21,1,67,1
39,211,0,1,0,1,0,8,6,2,53,1
37,342,0,5,0,0,0,0,12,2,340,1
32,628,0,3,1,1,0,10,30,1,280,1
41,0,0,5,0,0,0,10,1,2,625,1
49,769,0,6,0,0,0,0,14,1,257,1
36,2278,2,5,0,0,0,0,23,2,152,1
58,1351,0,4,2,0,0,10,17,3,392,1
58,49,0,1,3,0,0,0,15,2,75,1
33,1082,0,2,0,0,1,5,19,1,351,1
31,5691,1,3,1,0,0,2,21,1,357,1
46,916,2,5,2,0,0,0,11,2,472,1
42,325,2,6,0,0,0,0,28,4,97,1
46,0,0,0,0,0,1,10,20,2,239,1
47,2475,0,3,1,0,0,5,20,4,1476,1
42,3717,0,10,2,1,0,1,20,1,235,1
53,288,0,7,0,1,0,0,6,1,69,1
31,1130,0,0,0,0,0,2,23,5,236,1
39,2715,0,5,2,0,0,1,2,3,201,1
57,23,0,5,2,0,0,2,31,8,25,1
29,0,1,5,0,1,0,8,6,2,437,1
32,-84,1,5,0,0,0,0,11,1,426,1
38,290,0,10,0,0,0,0,20,1,369,1
34,36,1,10,1,1,0,7,28,1,55,1
35,-488,0,0,0,0,0,1,2,4,97,1
55,-473,0,5,0,0,0,0,26,1,233,1
42,1272,0,3,1,0,0,0,5,1,117,1
32,0,0,3,0,1,0,3,20,4,162,1
50,-6,2,3,2,0,0,0,19,2,92,1
56,510,0,0,0,0,0,2,10,1,288,1
36,818,1,1,0,0,1,3,19,4,96,1
49,543,0,3,0,0,0,0,20,3,213,1
48,7867,0,3,1,0,1,0,30,3,306,1
32,1212,1,1,1,0,0,0,23,2,463,1
35,533,0,3,0,1,0,3,6,12,221,1
48,291,0,3,1,0,0,2,23,2,350,1
40,573,1,2,0,0,0,0,14,1,329,1
55,1279,0,4,0,0,0,0,13,3,446,1
50,280,0,5,2,0,0,1,18,23,61,1
55,574,0,1,3,0,0,7,29,2,243,1
26,658,1,5,0,1,1,2,23,4,34,1
34,2019,0,1,0,0,1,1,27,1,102,1
45,22815,0,3,1,1,0,3,26,8,653,1
44,887,0,7,0,0,0,10,17,1,519,1
34,303,0,3,1,0,0,7,29,1,50,1
39,326,1,2,0,0,0,0,27,1,115,1
31,453,1,3,0,0,0,0,9,2,384,1
27,0,1,3,1,1,1,2,8,1,46,1
41,4063,0,3,1,0,0,0,12,5,14,1
45,2403,0,1,0,1,0,5,21,1,207,1
28,123,1,2,0,0,0,0,6,1,115,1
39,270,0,6,0,0,0,1,3,1,116,1
31,424,1,1,1,1,0,7,29,1,106,1
31,1230,0,3,1,0,0,0,27,4,290,1
31,387,1,0,0,0,0,0,13,2,228,1
35,744,1,1,2,0,0,10,7,1,1096,1
32,696,1,1,1,1,1,3,13,4,101,1
49,4594,0,3,1,1,0,3,11,3,157,1
42,1002,0,7,0,1,0,1,20,3,109,1
31,-173,1,3,1,0,0,0,6,2,396,1
35,1239,1,2,0,0,0,0,5,2,60,1
31,354,1,1,0,1,1,3,22,2,186,1
45,375,1,0,0,1,1,11,22,1,10,1
24,3,1,5,0,0,0,0,15,1,311,1
49,6116,2,10,0,0,0,5,21,1,43,1
36,4515,0,10,1,0,0,1,17,2,408,1
28,727,1,5,1,0,0,1,6,4,144,1
54,3846,0,4,0,0,1,1,19,2,216,1
27,1128,1,5,2,0,0,1,30,4,88,1
34,1173,2,3,1,1,1,2,18,1,93,1
40,27,1,3,1,1,0,3,27,6,165,1
32,328,1,0,1,0,1,1,26,1,271,1
41,0,0,0,0,0,0,5,17,2,595,1
38,-87,1,2,2,0,0,0,13,1,531,1
35,2830,1,0,0,1,0,1,20,12,22,1
31,4,0,1,0,1,0,0,20,4,199,1
47,0,0,7,0,1,0,1,19,2,563,1
41,80,0,0,0,1,0,5,19,1,202,1
29,2768,1,0,0,0,0,1,2,4,121,1
33,5,0,3,1,0,0,3,7,1,12,1
89,553,0,4,1,1,0,3,19,5,2027,1
54,-102,0,5,0,0,0,3,27,7,164,1
72,2079,0,4,2,1,0,3,13,1,100,1
29,1,0,5,0,0,0,0,6,1,215,1
41,598,0,5,0,0,0,0,12,3,69,1
39,34,0,8,2,0,0,2,14,3,377,1
41,-19,2,2,0,0,0,0,19,1,201,1
31,292,0,5,2,0,1,0,30,18,30,1
32,144,0,2,0,0,0,0,19,11,260,1
52,1113,0,0,0,1,1,2,8,1,83,1
41,121,0,7,1,0,0,0,5,1,456,1
45,904,0,3,1,0,1,1,20,9,14,1
29,-498,1,0,0,0,0,8,2,3,99,1
32,0,0,0,1,0,0,0,5,1,138,1
35,67,0,5,0,1,0,0,20,6,60,1
54,3967,0,1,0,1,1,2,29,3,90,1
41,305,0,10,0,0,0,0,13,2,174,1
42,260,0,5,2,0,0,2,31,2,175,1
59,258,2,3,1,0,0,10,20,1,33,1
58,0,0,4,2,1,0,3,4,1,506,1
32,72,1,2,0,1,0,2,28,9,88,1
56,145,1,1,2,0,0,8,6,2,124,1
50,2564,2,3,1,0,0,5,21,4,124,1
45,7811,0,2,2,1,0,1,16,2,143,1
59,5744,0,4,0,1,0,1,18,1,632,1
47,673,0,5,2,0,1,1,6,4,118,1
54,602,1,3,0,1,0,2,30,2,101,1
40,9374,0,2,0,0,0,5,21,8,7,1
37,5016,0,3,1,1,0,3,8,1,119,1
29,508,0,5,0,0,1,1,19,5,262,1
36,156,0,5,2,0,0,5,21,2,219,1
33,0,0,3,1,0,0,2,9,1,310,1
32,12,2,3,1,1,0,2,17,1,321,1
53,7984,0,1,0,0,0,8,2,1,151,1
33,255,0,2,0,0,1,5,21,2,588,1
36,211,0,0,1,0,0,0,5,2,146,1
43,1854,2,6,0,1,0,5,13,2,131,1
45,-497,0,10,1,0,1,0,15,1,217,1
52,431,0,2,0,1,0,3,26,17,73,1
48,-314,2,5,0,0,0,0,18,5,7,1
40,552,0,3,1,1,0,2,28,8,761,1
31,465,0,1,0,0,0,0,12,3,259,1
34,544,1,2,0,0,0,0,27,2,257,1
54,-636,0,5,2,0,0,0,30,3,324,1
40,7780,0,3,1,1,0,0,4,1,364,1
55,274,1,6,2,1,0,8,9,5,7,1
33,1148,0,3,1,1,0,5,19,1,299,1
50,67,0,3,1,1,1,1,20,3,156,1
59,914,2,4,0,1,0,7,28,1,192,1
40,1293,0,2,0,0,0,10,13,3,128,1
45,111,0,0,0,0,0,3,11,1,173,1
32,937,0,3,1,1,0,3,28,1,90,1
